ID,NAME,NEIGHBOURHOOD,REVIEW_SCORES_RATING,RNK
5175631,Le Penthouse,Queen Anne,98,3
7308567,Beautiful 1 Bedrm in Queen Anne,Queen Anne,98,3
3269390,Stand alone Guest Cottage,Queen Anne,98,3
5680462,Stunning 6 bd in THE BEST Location!,Queen Anne,98,3
757840,Hilltop House - 3 Bd Great Location,Queen Anne,98,3
2923529,Fremont Sunrise View,Queen Anne,98,3
8925878,VIEW QUEEN ANNE! - VINTAGE SEATTLE,Queen Anne,100,1
4933447,"Private Garden Suite, Bay View",Queen Anne,98,3
8889257,Elegance in Historic Queen Anne,Queen Anne,100,1
8515408,Queen Anne Hill Craftsman studio,Queen Anne,100,1
7772661,:: Carriage House :: Queen Anne ::,Queen Anne,100,1
6404427,Queen Anne Coastal Bungalow,Queen Anne,99,2
8859380,STUNNING VIEW of Puget Sound,Queen Anne,100,1
8105221,Cozy room in Modern Queen Anne Home,Queen Anne,100,1
8942678,Lovely Queen Anne home,Queen Anne,100,1
3544550,VIEW-Monthly Rental Available,Queen Anne,100,1
6389657,Cute little Seattle Studio!,Queen Anne,98,3
1783382,City view in large urban condo,Queen Anne,98,3
4645208,1905 Craftsman in Ideal Location!,Queen Anne,99,2
1392332,Modern Eco-Friendly View Retreat,Queen Anne,98,3
2692126,Cute & Tidy by Seattle Center!,Queen Anne,98,3
8517602,"Villa Hill-Bedroom, bath, TV room",Queen Anne,98,3
7091397,Secret Garden Bungalow,Queen Anne,98,3
1820794,Highland Hideaway SpaceNeedle View,Queen Anne,99,2
1909058,Queen Anne Private Bed and Bath,Queen Anne,99,2
5648564,Queen Anne 2 Bdrm/1.5 Ba/1000 sq ft,Queen Anne,100,1
5405643,Comfy Queen Anne Digs,Queen Anne,99,2
2020505,"Private ""in house"" guest suite ",Queen Anne,99,2
7651653,Top Floor Condo w/ View -Queen Anne,Queen Anne,100,1
5487934,Relaxing room available,Queen Anne,100,1
8535897,Meditteranean Style Queen Anne Home,Queen Anne,100,1
3186785,Bedouin paradise w/ full kitchen,Rainier Beach,98,3
7902268,The Klimt Room w/Breakfast,Rainier Beach,98,3
4772997,Private lower level of new home,Rainier Beach,99,2
6249164,Single in Colorful Seattle Home,Rainier Beach,99,2
8195348,Redwing Street Air B&B,Rainier Beach,100,1
3859882,Spacious room in Lake View home,Rainier Beach,100,1
7415378,Spacious House btw Airport and City,Rainier Beach,100,1
6676926,Brand New Ravenna Hideaway Near UW,Ravenna,99,2
7350992,Friendly Ravenna Guesthouse,Ravenna,98,3
5959816,UW/Seattle Lovely & Stylish 1 Bdrm,Ravenna,98,3
4208555,Private Suite with Kitchenette,Ravenna,98,3
7274556,Lovely room near UW & Children's,Ravenna,98,3
107046,"Beautiful, Artistic Home, near UW",Ravenna,98,3
3146212,Ravenna apartment near UW,Ravenna,98,3
4637801,Sunny room near UW + buses downtown,Ravenna,98,3
7110923,Bright Remodeled Tudor in Ravenna,Ravenna,98,3
5057466,1910 Neoclassical in Ravenna,Ravenna,98,3
8617171,Convenient and Cute U-District Home,Ravenna,100,1
5805162,"Private apartment, great location",Ravenna,99,2
387464,Backyard Studio Apartment near UW,Ravenna,99,2
4181226,Private 1BRD in Charming Ravenna,Ravenna,100,1
6612940,Lovely Private Garden Apartment,Ravenna,100,1
4825073,Cute Basement Apartment,Ravenna,100,1
4701141,Bright and Roomy Guest Room,Ravenna,100,1
8958290,"Beautiful home near UW,Capitol,Down",Ravenna,100,1
4629020,The Ravenna View Apartment,Ravenna,100,1
2056276,Single Room in a Modern Home,Ravenna,100,1
3206305,West Seattle Greenbelt Garden Oasis,Riverview,97,3
6348159,Private room in a cohousing home,Riverview,100,1
2556794,West Seattle Guest House,Riverview,100,1
533443,Max's West Seattle Hideaway,Riverview,97,3
3531616,Cozy Private Bed/Bath in W Seattle,Riverview,98,2
1150519,Classic Craftsman - 95 Walk Score!,Roosevelt,98,3
7418814,Ravenna/Roosevelt Roost,Roosevelt,98,3
4820795,Charming 1 BR Roosevelt Apartment,Roosevelt,99,2
5310503,Shared Roosevelt Room,Roosevelt,99,2
3793406,Roosevelt / Ravenna Retreat Apt.,Roosevelt,100,1
8340819,Private room in Eco Townhouse,Roosevelt,100,1
5397134,Spacious Green Lake Suite,Roosevelt,100,1
8923774,Chic craftsman apartment,Roosevelt,100,1
8953255,Modern Greenlake house on Roosevelt,Roosevelt,100,1
6652199,Private Room in Roosevelt,Roosevelt,100,1
8559462,Bungalow-Style Maple Leaf Home,Roosevelt,100,1
8194164,West Seattle home just off 35th Ave,Roxhill,90,1
8645226,West Seattle warm and welcoming....,Seaview,96,3
1246117,View Home in West Seattle,Seaview,96,3
8583457,Le Petite Retreat,Seaview,100,1
6118198,Private Suite in Modern Home,Seaview,97,2
189156,Sweet Studio -Water & Mountain view,Seaview,96,3
6990677,Oasis Near Puget Sound with Kitchen,Seaview,96,3
7005538,Spacious Family Home Close to Lake,Seward Park,100,1
7938153,Modern home near Lake Washington,Seward Park,100,1
8006745,South Seattle Urban Farmhouse-,Seward Park,100,1
7386675,Seward Park Bungalow (SeaFair Spot),Seward Park,100,1
5834820,"Enjoy Lake, Seward Park & the City",Seward Park,99,2
6108006,Park Place Apartment with a View,Seward Park,99,2
4639040,Great Value!! The Bunny Room!!,Seward Park,98,3
5804875,A Place For A Family,Seward Park,100,1
6741135,Family Oasis with Stunning Views,Seward Park,100,1
9564093,3 2 1 Contact House,South Beacon Hill,87,2
1652107,Prime Seattle Craftsman Home - 3Bed,South Beacon Hill,92,1
7324041,Stylish studio in West Seattle,South Delridge,98,1
5852034,Maiden Mansion - Tiny House,South Delridge,97,2
5682,"Cozy Studio, min. to downtown -WiFi",South Delridge,96,3
1851837,Awesome cozy One Bedroom Apartment,South Delridge,96,3
9330174,Nice apartment in center of city,South Lake Union,100,1
8067001,Modern luxury apartment,South Lake Union,100,1
7840228,Westlake Ave Downtown Condos 1BD 3,South Lake Union,100,1
7438635,South Lake Union Penthouse Room,South Lake Union,100,1
6613601,1BR 1BA Aptmnt in Amazing Location!,South Lake Union,98,2
7249631,Modern Downtown 1BD. 100 WS (R1),South Lake Union,97,3
117862,Great views of the Space Needle!,South Lake Union,98,2
6990477,Westlake Ave Downtown Condos 1BD 2,South Lake Union,98,2
7439802,South Lake Union Penthouse,South Lake Union,100,1
4589654,Sweet home away from home,South Park,88,1
6592178,Lofted urban retreat with roof deck,Stevens,100,1
8613792,Room in house,Stevens,100,1
5164194,Beautiful View Home-3rd Foorw/deck,Stevens,100,1
8507873,Capitol Hill Cute Space,Stevens,100,1
7275464,Private Capitol Hill Studio,Stevens,98,3
2500188,Walking distance from it all...,Stevens,98,3
8306581,Cozy 2BR/2BA Apt. in  Seattle!,Stevens,100,1
1307898,Large Capitol Hill Single Family,Stevens,100,1
5969069,"Urban oasis, perfect for dog owners",Stevens,100,1
6837338,Capitol Hill Treehouse Sanctuary,Stevens,100,1
8924032,Stylish Classic 1 Bdrm Capitol Hill,Stevens,100,1
8670484,Crayola Home - Purple Room Bunk 5,Stevens,100,1
9727246,"Sunny, clean Capitol Hill studio",Stevens,100,1
7873208,Crayola Home Green Room-Bunk bed 7,Stevens,100,1
7823973,"Garden apartment, quiet, wifi",Stevens,100,1
1815677,2 bedroom house w/hot tub,Stevens,100,1
7127036,"Lovely, light filled 1 Bedroom",Stevens,100,1
6627184,Sunny cottage style home with views,Stevens,100,1
2670365,Seattle's hot Cap Hill - Pvt Room,Stevens,99,2
4710869,Crayola Home - Purple Room Bunk 2,Stevens,99,2
5470943,Seattle's Central Capitol Hill!,Stevens,99,2
6637899,Sweet Dreams Capitol Hill,Stevens,98,3
2882641,Quiet yet urban Capitol Hill house,Stevens,98,3
6934128,Beautiful View Home-Large quietroom,Stevens,98,3
7871885,Capitol Hill Carriage House,Stevens,98,3
825574,Urban Oasis,Stevens,98,3
5040885,Charming 1906 Craftsman,Stevens,100,1
46022,Cottage in West Seattle ~ Guest BR,The Junction,99,2
6902752,Suite Dreams,The Junction,98,3
7988436,2. Walk score 94 - Downtown in mins,The Junction,98,3
4030640,Spectacular View Apartment,The Junction,98,3
157939,Adorable New Artist Apartment,The Junction,99,2
5652705,Northern Lights Cottage,The Junction,100,1
7514366,"Small town vibe, minutes from city!",The Junction,100,1
8566242,Cozy Cottage Style,The Junction,100,1
9328278,Storybook BnB - Private Studio,The Junction,100,1
9531,The Adorable Sweet Orange Craftsman,The Junction,100,1
6794702,nestled behind a park,The Junction,100,1
9534,The Coolest Tangerine Dream MIL!,The Junction,100,1
8342968,"Clean, cozy room in sunny home",The Junction,100,1
9465815,Nice bedroom close to UW and bus,University District,100,1
6007267,1BD Apt. in University District,University District,100,1
9394508,Steps to UW Wood Floor Remodeled 12,University District,100,1
9364220,Studio Apt w/ Patio - #B02,University District,100,1
6278756,Master Bedroom in 3BD Apartment,University District,100,1
6575407,Room with Downtown Seattle Views!,University District,100,1
585418,"Quiet Stay—UW, UDistrict, UVillage",University District,98,3
3291295,Sunny 1BR Apt in the U District,University District,98,3
1123977,Lovely 1 bedroom apartment,University District,98,3
3494608,Bright Remodeled Basement Apartment,University District,98,3
4438188,Great Location Near the University,University District,99,2
7247720,Standard room with 3/4 bath by UW,University District,99,2
8155580,UW Hacker House- 2nd flr 2p L,University District,100,1
8327124,Ideal for Family Reunions/Getaways,University District,100,1
5744931,University District One Bedroom,University District,100,1
9373607,Cozy Loft Bed Near UW and Downtown,University District,100,1
7809718,University District Oasis!,University District,100,1
4311078,Ravenna Craftsman - 4 Bdrm by UW!,University District,100,1
9558353,Center UW Blast Internet New #102,University District,100,1
6426462,Private bath walk UW U Village(202),University District,100,1
5407311,Serene W/D  walk toUW/U Village 404,University District,100,1
1142039,Secluded Setting in North Seattle,Victory Heights,95,3
5205984,"Northgate - Large, Private, Comfy",Victory Heights,100,1
6690388,"Cheerful, quiet cottage",Victory Heights,100,1
5352741,Spacious bedroom near UW & parking,Victory Heights,100,1
6935953,Pianists Dream - 9' Steinway Grand,Victory Heights,100,1
4739190,Light-filled Spacious Garden Studio,Victory Heights,97,2
3441402,Private Cozy Cabin w/Kitchen & Bath,Victory Heights,95,3
6528342,Group / family home for Christmas,View Ridge,100,1
7936712,Stunning Magnuson Park Condo,View Ridge,95,2
2642359,"Lg private bed/BA, parking, near UW",View Ridge,86,3
9820818,View Ridge Cottage on Burke-Gilman,View Ridge,100,1
4130112,Warm family home w/ hot tub + honey,Wallingford,100,1
3050140,Cozy Private Greenlake Apartment,Wallingford,100,1
3939683,Lake Union Hacker House - 3FL 2p L,Wallingford,100,1
5128160,Family-Ready Craftsman Home,Wallingford,100,1
314180,Sunny Home w/ Views in Wallingford,Wallingford,100,1
9508386,"Green Lake- funky, fresh, foosball!",Wallingford,100,1
8765219,Craftsman Home in Wallingford!,Wallingford,100,1
429453,Sunny Bedroom #2 w/View: Wallingfrd,Wallingford,100,1
7826541,Perfect Location 1BR in Wallingford,Wallingford,100,1
7163934,In-City Suite Retreat,Wallingford,100,1
1715582,An  Old Charm in Central Seattle,Wallingford,100,1
1030411,Classic Seattle/Wallingford Home,Wallingford,100,1
8009814,Bungalow- Wallingford.Greenlake.UW,Wallingford,100,1
5286781,Full Apt w/ Garden- cozy and light,Wallingford,100,1
8308353,"Bright, Central, and Cozy Bedroom",Wallingford,100,1
9154294,Stylish Wallingford 1-BD Apartment,Wallingford,100,1
356566,Sunny Bedroom w/View: Wallingford,Wallingford,100,1
8643209,Private room w Q-size bed a view,Wallingford,100,1
8533375,Sunlit 1-Bedroom apartment,Wallingford,100,1
4879013,"Modern 2 bd apt, great neighborhood",Wallingford,99,2
7917718,Sunny Room in the ♥ of Wallingford,Wallingford,99,2
2976798,Cozy City Bedroom and Den,Wallingford,99,2
703058,True Wallingford Craftsman,Wallingford,99,2
1428687,"Green Lake Oasis, Perfect Location",Wallingford,99,2
182716,Quiet Room Near UW & Green Lake,Wallingford,99,2
1747184,Panoramic Water Views - 6bd/3ba,Wallingford,99,2
8418650,Private duplex unit in Wallingford,Wallingford,98,3
4608592,Mid-century Duplex in Wallingford,Wallingford,98,3
4340838,Great Greenlake studio apartment,Wallingford,98,3
6325685,Relax with a CANNACATION!,Wallingford,98,3
4046863,BLUE SUITE - super clean - new bed,Wallingford,98,3
8995844,"Charm, convenience in Wallingford",Wallingford,100,1
8098383,large 2 bdrm studio nearUW. PetsOK!,Wedgewood,97,3
5930473,Guest House near UW,Wedgewood,100,1
7026898,Garden View with Private Entrance,Wedgewood,98,2
1145590,Central. Private big deck & Views!,Westlake,76,3
5534463,70' Yacht  on south Lake  Union,Westlake,98,2
9492873,Stunning View/Patio Apartment,Westlake,100,1
6077760,Private Room and Patio with View,Westlake,98,2
5330475,Lake Union Master Room (w/bath),Westlake,100,1
3468261,Modern Apartment Centrally Located!,Westlake,100,1
830948,City & Lake Views. Central- shared,Westlake,100,1
9347157,Lake Union View Apartment,Westlake,100,1
7872818,Charming garden retreat near UW,Windermere,98,3
48848,green suite seattle - dog friendly,Windermere,99,2
7698721,"Easy City Access, U.W. Children's",Windermere,100,1
3774113,Charming 2 BD 1 BA Apt,Windermere,100,1
8153673,NE of UW mother in law apartment,Windermere,100,1
4706111,"Modern, 2BR, Parking Included!",Yesler Terrace,100,1
6852243,Artsy Bedroom @ Capitol Hill,Yesler Terrace,97,3
8341720,Cozy Bedroom @ Capitol Hill,Yesler Terrace,100,1
7956227,Sunny First Hill Studio,Yesler Terrace,97,3
7598743,Luxury Downtown Condo with Parking,Yesler Terrace,98,2
7920539,"""1898"" a FirstHill Victorian 3bdrm",Yesler Terrace,100,1
7916754,1BR full apt moments from CapHill!,Yesler Terrace,100,1
9317101,Private Bedroom and shared bathroom,Yesler Terrace,100,1
8130015,Private suite in NW Contemporary,,100,1
4567243,Beautiful Affordable Holiday Rental,,100,1
7870538,Modern Townhouse + Studio w/ Loft,,100,1
8921924,Single and Sunny in Seattle,,100,1
7661577,"MIL near shops, parks, transit & UW",,100,1
9679301,Private Master Suite,,100,1
6093756,Downtown Seattle Loft + Bonus,,100,1
7619727,Charming 3 bedroom home in Seattle,,100,1
9034515,North Beach Studio Cottage,,100,1
8597800,Relaxing & Spacious Suite,,100,1
7940358,"Airy 2BD townhome, great locale",,100,1
7151107,Delightful Updated Craftsman,,100,1
3543247,Spa retreat in vibrant Greenwood,,100,1
6350606,Spacious 1 BR house near UW & lake,,100,1
7922373,Brick Colonial in Wallingford,,100,1
7922063,Wallingford living room w/ air bed,,100,1
3884805,Unique Vintage Capitol Hill Getaway,,100,1
6901218,Cozy apartment in heart of LQA,,100,1
7325455,"Private, Standalone Apartment!",,100,1
9568491,1bd Fremont lake Union view,,100,1
8653843,Cozy Room for Rent in Green Lake!,,100,1
3888986,Lake Union Hacker House - 2FL 2p L,,100,1
8392801,Newly Renovated Queen Anne 2 Bdrm,,100,1
2339333,Spacious Home in Phinney/Ballard,,100,1
3959442,"Modern Studio, Lovely Neighborhood",,98,3
3768745,Downtown Queen Anne large suite,,100,1
9300972,Chic Luxurious Room Near Cap Hill,,100,1
9362082,Madrona Craftsman,,100,1
6412858,Charming Craftsman in Madrona,,100,1
9617068,Modern apt with vintage flair,,100,1
7763878,Best Seattle Location!,,100,1
6066570,Classic Beautiful Seattle Home,,100,1
7517684,Room w private bathrm; Luxury/View,,98,3
7828509,"Charming Private Room, Light Rail",,100,1
1872885,Cozy Town Home with Room to Share,,100,1
8446766,Beautiful West Seattle Getaway,,100,1
6546748,Lake Washington Waterfront Home,,100,1
3963320,Balcony Apartment on Fremont Hill,,100,1
7900497,Cozy Get Away in West Seattle!,,100,1
6218849,Seattle university of washington,,100,1
7500000,Charming 2-story town home,,100,1
7638263,Eastlake private bedroom & bath,,100,1
9074837,Spacious private suite like living,,100,1
8174389,Classic Seattle / Central+Madrona,,100,1
8611952,Phinneywood Bungalow,,100,1
3925573,Cozy Apartment near Bumbershoot,,100,1
7510776,Pike's Place. 98 Walkscore 3,,98,3
6185083,Art Lair on the Hill,,98,3
7562591,Beautiful Updated Greenwood home,,100,1
3883392,Open Plan 2bdr/1bath in Queen Anne,,98,3
7660932,Chic detached studio/apt in Madrona,,98,3
7506165,Pike's Place. 98 Walkscore 2,,98,3
7011200,Bright 1 bd w deck. Great location,,98,3
8036985,Modern studio in downtown Seattle,,98,3
9929059,Best of Downtown & Capitol Hill,,100,1
8741711,Capitol Hill Apartment,,100,1
7179783,Modern Urban Retreat; Walk Score 95,,100,1
7773668,"Room in Capitol Hill, Seattle",,100,1
5022572,Phinney Ridge Spacious 7+BR  View!,,100,1
8870139,The Carriage House,,100,1
8411627,1BR 1BA In Brand New Townhome,,100,1
8926060,Modern Capitol Hill Condo Room,,100,1
3209964,Bright spacious room in N Seattle,,100,1
9924107,New! Hip Capitol Hill 1+ bedroom,,100,1
8568567,Prime location In Downtown,,100,1
5686178,Beach front living,,100,1
7701014,"Private Clean Room, Local Coffee",,100,1
7710713,ConvtnCntr 1stHill/ Executive Suite,,100,1
8132007,Charming 2br cottage on the beach!,,100,1
9736940,"Cozy, large room in private condo.",,100,1
8703208,Alki - Spanish Villa - Pet Friendly,,100,1
5126446,Cozy studio in Capitol Hill!,,100,1
7329915,* Parkside One Bed * Capitol Hill*,,100,1
8342429,Cute Neighborhood/Downtown Studio,,100,1
7699495,ConventionCenter/Executive,,100,1
9318440,98 Walkscore. Swedish Suites 2BD,,100,1
9318524,98 Walkscore. Swedish Suites 1BD,,100,1
6558980,Brand New Modern Townhome,,100,1
7096547,270 degree view Master on Alki,,100,1
7390195,Magnolia Living with a View!,,100,1
7776701,Beautiful waterfront beach house,,100,1
8052542,Downtown Seattle Pike Place Market,,100,1
5201816,Studio Timeshare in Seattle WA #2,,100,1
9089308,Pike Market apt w parking and pool!,,100,1
4906490,Classic Capitol Hill House,,100,1
9368677,Cozy 2BR/1BA Capitol Hill Apartment,,100,1
8608233,Belltown Condo with View,,100,1
8168476,5th Ave Luxury Suite,,100,1
6222245,Metropolitan Seattleite-Studio,,100,1
7109735,Queen Anne 2BR-Private Rooftop Deck,,100,1
8136553,A cozy and quiet space for you !,,100,1
7921278,The Nest,,100,1
7941079,Blue room in Sunny Seattle,,100,1
8884826,Happy Central Seattle Townhouse,,100,1
8236094,Travelers Paradise in Belltown SEA!,,100,1
6813623,Peaceful garden Home,,100,1
6561379,Beacon Hill 2br with Park Views,,99,2
3066740,The Silhouette - Lake Union Seattle,,100,1
7217102,Artsy Fremont High Lakeside Loft,,100,1
4211836,Steps from Greenlake!,,100,1
6130287,"Great Location, Friendly and Clean!",,100,1
7735282,Great Value from Super Host,,98,3
7075913,Beautiful Uptown Neighborhood,,98,3
2396734,2 Bdrm+ 2 Lofts Apt. Airconditioned,,98,3
5242148,Modern Rustic Home,,98,3
6714652,Private Studio in Charming Magnolia,,98,3
3971346,In City 50's Modern Urban Homestead,,98,3
7247767,Deluxe Room/Full Bath in U District,,98,3
5673552,Beautiful loft in downtown Fremont,,98,3
3898413,Whitman Acres: Queen Room,,98,3
8066883,Nice room in great location!,,99,2
9865846,Cozy Duplex Near UW,,100,1
7988300,1. Master Suite - Walk Score 94!,,100,1
3677729,Seattle Bungalow private room,,99,2
4598160,"Cedar Tree Seattle, private bedroom",,99,2
8082659,New York style studio apartment,,99,2
8339428,Cap Hill Apartment - Prime Location,,99,2
1450262,Executive Retreat,,99,2
4479426,"COZY, COMFY and CONVENIENT! ART!",,99,2
4531944,Cozy Green Lake Cottage,,99,2
9448215,Capital hill,,100,1
7518316,"Modern home, in Capitol Hill!",,100,1
9218403,Queen Anne View One Bedroom,,100,1
2413338,Experience a Seattle floating home!,,99,2
9863565,Quiet Capitol Hill Studio,,100,1
4053644,Sunny Belltown Large One-Bedroom,,100,1
7664899,2 private bedrooms in modern house,,100,1
