HOST_ID,APARTMENT,HOUSE,CABIN,CONDOMINIUM,CAMPERRV,BUNGALOW,TOWNHOUSE,BOAT,BED_BREAKFAST,DORM,TREEHOUSE,YURT,CHALET,TENT,LOFT,OTHER
4634468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13364937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26378802,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
192355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9835237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22737225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48088339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2205509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15377123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18791339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45328434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31751507,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2347819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38471924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16929371,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051256,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9435688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42515980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29803546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36574415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37518072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37103749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058822,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103427,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46423635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48416955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21153266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31730119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33601666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37423892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787819,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27532846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38463938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9455871,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6350194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24526173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12195007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20783903,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33065911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1319017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6645576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22764472,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23498834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43225269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9893440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801138,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325970,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6614779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33360,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43770930,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37938910,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17124503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15865967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44207072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9577961,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32099252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43121592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43124221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19779189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48823771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21685806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
748695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45697001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37718121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40604477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18874869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14068321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44470118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12590022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559827,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38023946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25855544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12433067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6857832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34411679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3740080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13703145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39037843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19870914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37349992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534587,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28943976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091410,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12967352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34656171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23169254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43798906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41055891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50236885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2438665,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
15315685,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18478539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918676,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6933188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037115,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37479633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9783390,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30979808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18522959,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42873852,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31481,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36174062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9484575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8607308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205412,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8880117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48414763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35566596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40716728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20935626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34051643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181260,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10571217,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41005568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10281202,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42607918,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531875,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25284108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8523373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695710,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34923136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35332502,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28646378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46642481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18096695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17380927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30112460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6618367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29698708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45084253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7942852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13407781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17795956,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20448703,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15984289,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12389678,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17774840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7379061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36633617,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43144386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18948070,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15512043,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30559,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48345118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49515693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45479019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49834917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12621051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6288119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25189700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20321164,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12973318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42627942,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34859303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62386,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20283872,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6374498,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47402064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271601,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18683496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41846073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15565015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20731,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20266233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3152296,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32232694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6622693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17469341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26502819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8117374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39878844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39833154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17834927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24974793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865986,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746283,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19992117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12033608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45096683,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36373396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31108433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13976883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20495686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9469827,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9975709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18422078,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14099568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9843873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2777369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8284327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27628925,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5214978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34321359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39289896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
594315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9059113,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404649,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8312164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507055,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11962516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16838013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36654052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42608911,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9759010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58235,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24905439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11206862,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7237936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4181120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29481973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29952162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47064683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8637044,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73359,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
30129923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50487726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27129222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28830264,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50224557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5934694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4716190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14004230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36652734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13266307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50586425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16155674,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42273230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23315402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14316158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24302543,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12516018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8663396,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34238325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780837,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22759920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21574975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11245279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2431399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8527472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077850,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27811196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40746071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6985440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236709,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9582031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7804761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10657225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3381100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32134569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6092148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2316284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31664755,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34946797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10371342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41775435,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47332984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10235544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32609589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4133943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46577793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19862778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9813203,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18681876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976886,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4111150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23630227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26378499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12905845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14589190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13752921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6453002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10397663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16477349,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12100097,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10977007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
